Processado,Método,URI,Marcadores
true,GET,https://g1.globo.com/politica/politico/professor-cyro/,
true,GET,http://g1.globo.com/mg/vales-mg/cidade/santa-helena-de-minas.html,
true,GET,http://g1.globo.com/educacao/oab/xv-exame-resultado-final.html,
true,GET,https://g1.globo.com/politica/politico/maikon-parzianello/,
true,GET,http://g1.globo.com/ba/bahia/cidade/santa-ines-ba.html,
true,GET,http://g1.globo.com/tudo-sobre/clube-atletico-do-porto,
true,GET,http://g1.globo.com/sp/mogi-das-cruzes-suzano/cidade/santa-isabel-sp.html,
true,GET,https://g1.globo.com/politica/politico/miguel-do-posto/,
true,GET,https://g1.globo.com/politica/politico/arnaldo-mitouso/,
true,GET,http://g1.globo.com/educacao/oab/xv-exame-resultado-preliminar.html,
true,GET,https://g1.globo.com/politica/politico/luiz-navarro/,
true,GET,http://g1.globo.com/pr/oeste-sudoeste/cidade/santa-izabel-do-oeste.html,
true,GET,http://g1.globo.com/tudo-sobre/barra-do-garcas-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/wilton/,
true,GET,http://g1.globo.com/am/amazonas/cidade/santa-isabel-do-rio-negro.html,
true,GET,http://g1.globo.com/pr/oeste-sudoeste/cidade/santa-lucia-pr.html,
true,GET,http://g1.globo.com/pi/piaui/cidade/santa-luz.html,
true,GET,http://g1.globo.com/educacao/oab/xvi-exame-resultado-primeira-fase.html,
true,GET,http://g1.globo.com/pb/paraiba/cidade/santa-luzia-pb.html,
true,GET,https://g1.globo.com/politica/politico/jose-ronaldo/,
true,GET,https://g1.globo.com/politica/politico/marcao/,
true,GET,http://g1.globo.com/tudo-sobre/iraty-sport-club,
true,GET,http://g1.globo.com/tudo-sobre/atletico-cajazeiras-de-desportos,
true,GET,https://g1.globo.com/politica/politico/adelmo-menezes/,
true,GET,http://g1.globo.com/se/sergipe/cidade/santa-luzia-do-itanhy.html,
true,GET,http://g1.globo.com/politica/politicos/indice/y.html,
true,GET,https://g1.globo.com/politica/politico/roque/,
true,GET,http://g1.globo.com/pa/para/cidade/santa-luzia-do-para.html,
true,GET,http://g1.globo.com/tudo-sobre/americana-futebol-ltda,
true,GET,https://g1.globo.com/politica/politico/vane-do-renascer/,
true,GET,https://g1.globo.com/politica/politico/heitor-ferrer/,
true,GET,https://g1.globo.com/politica/politico/dr-tavinho/,
true,GET,http://g1.globo.com/politica/politicos/indice/z.html,
true,GET,https://g1.globo.com/politica/politico/jose-gomes-da-silva-filho/,
true,GET,https://g1.globo.com/politica/politico/neucimar/,
true,GET,https://g1.globo.com/politica/politico/lidiney-gobbi/,
true,GET,http://g1.globo.com/tudo-sobre/horizonte-futebol-clube,
true,GET,http://g1.globo.com/ma/maranhao/cidade/santa-luzia-do-parua.html,
true,GET,http://g1.globo.com/tudo-sobre/estrela-vermelha-de-belgrado,
true,GET,https://g1.globo.com/politica/politico/carlinho-borboleta/,
true,GET,https://g1.globo.com/politica/politico/luiz-paulo/,
true,GET,https://g1.globo.com/politica/politico/professor-renato/,
true,GET,http://g1.globo.com/tudo-sobre/audax-sao-paulo-esporte-clube,
true,GET,http://g1.globo.com/rj/regiao-serrana/cidade/santa-maria-madalena.html,
true,GET,https://g1.globo.com/politica/politico/amadeu-boroto/,
true,GET,https://g1.globo.com/politica/politico/jenner-dinho/,
true,GET,http://g1.globo.com/tudo-sobre/federacao-mexicana-de-futebol,
true,GET,http://g1.globo.com/sp/bauru-marilia/cidade/santa-maria-da-serra.html,
true,GET,https://g1.globo.com/politica/politico/tanner-de-melo/,
true,GET,http://g1.globo.com/pe/caruaru-regiao/cidade/santa-maria-do-cambuca.html,
true,GET,http://g1.globo.com/rs/rio-grande-do-sul/cidade/santa-maria-do-herval.html,
true,GET,https://g1.globo.com/politica/politico/adib-elias/,
true,GET,http://g1.globo.com/tudo-sobre/federacao-italiana-de-futebol,
true,GET,https://g1.globo.com/politica/politico/vilmar-rocha/,
true,GET,http://g1.globo.com/pr/parana/cidade/santa-maria-do-oeste.html,
true,GET,http://g1.globo.com/to/tocantins/cidade/santa-maria-do-tocantins.html,
true,GET,http://g1.globo.com/sp/presidente-prudente-regiao/cidade/santa-mercedes.html,
true,GET,http://g1.globo.com/tudo-sobre/vilavelhense-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/francisco-antonio-castilho/,
true,GET,http://g1.globo.com/ma/maranhao/cidade/santa-quiteria-do-maranhao.html,
true,GET,https://g1.globo.com/politica/politico/victor-priori/,
true,GET,https://g1.globo.com/politica/politico/carlinhos-amorim/,
true,GET,http://g1.globo.com/mg/minas-gerais/cidade/santa-rita-mg.html,
true,GET,http://g1.globo.com/tudo-sobre/confederacao-brasileira-de-futebol,
true,GET,http://g1.globo.com/ba/bahia/cidade/santa-rita-de-cassia.html,
true,GET,http://g1.globo.com/tudo-sobre/aquidauanense-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/jalles-fontoura/,
true,GET,https://g1.globo.com/politica/politico/elias-junior/,
true,GET,http://g1.globo.com/tudo-sobre/federacao-de-futebol-da-jamaica,
true,GET,http://g1.globo.com/go/goias/cidade/santa-rita-do-araguaia.html,
true,GET,http://g1.globo.com/mg/minas-gerais/cidade/santa-rita-do-ibitipoca.html,
true,GET,http://g1.globo.com/mg/vales-mg/cidade/santa-rita-do-itueto.html,
true,GET,https://g1.globo.com/politica/politico/filuca/,
true,GET,https://g1.globo.com/politica/politico/valmy-oliveira/,
true,GET,https://g1.globo.com/politica/politico/edivaldo-holanda-junior/,
true,GET,https://g1.globo.com/politica/politico/roberta/,
true,GET,https://g1.globo.com/politica/politico/maria-rita/,
true,GET,https://g1.globo.com/politica/politico/frederico-henriques-figueiredo-coura-ferreira/,
true,GET,https://g1.globo.com/politica/politico/galileu/,
true,GET,https://g1.globo.com/politica/politico/bagua/,
true,GET,http://g1.globo.com/ac/acre/cidade/santa-rosa-ac.html,
true,GET,http://g1.globo.com/tudo-sobre/alagoinhas-atletico-clube,
true,GET,http://g1.globo.com/mg/sul-de-minas/cidade/santa-rita-do-sapucai.html,
true,GET,https://g1.globo.com/politica/politico/antonio-francisco-martins/,
true,GET,http://g1.globo.com/tudo-sobre/toledo-colonia-work,
true,GET,http://g1.globo.com/tudo-sobre/associacao-esportiva-tiradentes,
true,GET,https://g1.globo.com/politica/politico/armando-greco-filho/,
true,GET,http://g1.globo.com/mg/centro-oeste/cidade/santa-rosa-da-serra.html,
true,GET,http://g1.globo.com/tudo-sobre/associacao-ferroviaria-de-esportes,
true,GET,http://g1.globo.com/se/sergipe/cidade/santa-rosa-de-lima-se.html,
true,GET,https://g1.globo.com/politica/politico/seleide/,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/santa-rosa-do-sul.html,
true,GET,http://g1.globo.com/pi/piaui/cidade/santa-rosa-do-piaui.html,
true,GET,http://g1.globo.com/tudo-sobre/caxias-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/leonardo-jose-de-oliveira/,
true,GET,http://g1.globo.com/tudo-sobre/canoas-sport-club,
true,GET,http://g1.globo.com/pb/paraiba/cidade/santa-teresinha-pb.html,
true,GET,http://g1.globo.com/pr/oeste-sudoeste/cidade/santa-tereza-do-oeste.html,
true,GET,http://g1.globo.com/go/goias/cidade/santa-tereza-de-goias.html,
true,GET,http://g1.globo.com/tudo-sobre/sao-raimundo-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/dr-alfredo-flister/,
true,GET,http://g1.globo.com/tudo-sobre/club-de-regatas-vasco-da-gama,
true,GET,https://g1.globo.com/politica/politico/nardin/,
true,GET,http://g1.globo.com/mt/mato-grosso/cidade/santa-terezinha-mt.html,
true,GET,https://g1.globo.com/politica/politico/juraci-freire/,
true,GET,https://g1.globo.com/politica/politico/maria-de-lourdes/,
true,GET,http://g1.globo.com/tudo-sobre/associacao-desportiva-vasco-da-gama,
true,GET,http://g1.globo.com/tudo-sobre/mogi-mirim-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-esportiva-ypiranga-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/pinheirinho/,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/santa-terezinha-sc.html,
true,GET,http://g1.globo.com/tudo-sobre/centro-social-esportivo,
true,GET,http://g1.globo.com/ba/bahia/cidade/santaluz.html,
true,GET,https://g1.globo.com/politica/politico/maria-do-carmo-lara-perpetuo/,
true,GET,http://g1.globo.com/tudo-sobre/fc-shakhtar-donetsk,
true,GET,http://g1.globo.com/am/amazonas/cidade/santana-am.html,
true,GET,https://g1.globo.com/politica/politico/vander/,
true,GET,https://g1.globo.com/politica/politico/indio/,
true,GET,http://g1.globo.com/mg/zona-da-mata/cidade/santana-de-cataguases.html,
true,GET,http://g1.globo.com/pb/paraiba/cidade/santana-de-mangueira.html,
true,GET,http://g1.globo.com/mg/zona-da-mata/cidade/santana-do-deserto.html,
true,GET,http://g1.globo.com/ce/ceara/cidade/santana-do-cariri.html,
true,GET,http://g1.globo.com/al/alagoas/cidade/santana-do-ipanema.html,
true,GET,http://g1.globo.com/ma/maranhao/cidade/santana-do-maranhao.html,
true,GET,http://g1.globo.com/mg/vales-mg/cidade/santana-do-paraiso.html,
true,GET,http://g1.globo.com/se/sergipe/cidade/santana-do-sao-francisco.html,
true,GET,http://g1.globo.com/pb/paraiba/cidade/santarem-pb.html,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/santiago-do-sul.html,
true,GET,http://g1.globo.com/tudo-sobre/sao-bernardo-futebol-clube,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/santo-amaro-da-imperatriz.html,
true,GET,http://g1.globo.com/tudo-sobre/arapongas-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/darcy-capistrano/,
true,GET,http://g1.globo.com/tudo-sobre/fu%C3%9Fball-club-bayern-munchen,
true,GET,http://g1.globo.com/rs/rio-grande-do-sul/cidade/santo-angelo.html,
true,GET,http://g1.globo.com/go/goias/cidade/santo-antonio-da-esperanca.html,
true,GET,http://g1.globo.com/sp/ribeirao-preto-franca/cidade/santo-antonio-da-alegria.html,
true,GET,https://g1.globo.com/politica/politico/altir-peruzzo/,
true,GET,https://g1.globo.com/politica/politico/dr-tidico/,
true,GET,https://g1.globo.com/politica/politico/profo-monje/,
true,GET,https://g1.globo.com/politica/politico/jose-roberto-domingos-da-costa/,
true,GET,http://g1.globo.com/tudo-sobre/selecao-de-futebol-dos-estados-unidos,
true,GET,https://g1.globo.com/politica/politico/fabio-martins-junqueira/,
true,GET,http://g1.globo.com/pr/norte-noroeste/cidade/santo-antonio-da-platina.html,
true,GET,http://g1.globo.com/pi/piaui/cidade/santo-antonio-de-lisboa.html,
true,GET,http://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/cidade/santo-antonio-do-aracangua.html,
true,GET,https://g1.globo.com/politica/politico/sergio-pimentel/,
true,GET,http://g1.globo.com/mg/zona-da-mata/cidade/santo-antonio-do-aventureiro.html,
true,GET,http://g1.globo.com/tudo-sobre/cacerense-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/clube-municipal-ananindeua,
true,GET,http://g1.globo.com/go/goias/cidade/santo-antonio-do-descoberto.html,
true,GET,https://g1.globo.com/politica/politico/osvaldo-romanholi/,
true,GET,http://g1.globo.com/sp/campinas-regiao/cidade/santo-antonio-do-jardim.html,
true,GET,http://g1.globo.com/tudo-sobre/los-angeles-galaxy,
true,GET,http://g1.globo.com/rs/rio-grande-do-sul/cidade/santo-antonio-do-palma.html,
true,GET,https://g1.globo.com/politica/politico/edmilson-rodrigues/,
true,GET,http://g1.globo.com/pr/norte-noroeste/cidade/santo-antonio-do-paraiso.html,
true,GET,https://g1.globo.com/politica/politico/coutinho/,
true,GET,http://g1.globo.com/tudo-sobre/aguia-de-maraba-futebol-clube,
true,GET,https://g1.globo.com/politica/politico/julio-cesar-queiroga-de-araujo/,
true,GET,http://g1.globo.com/tudo-sobre/independente-futebol-clube,
true,GET,http://g1.globo.com/mg/grande-minas/cidade/santo-antonio-do-retiro.html,
true,GET,http://g1.globo.com/pi/piaui/cidade/santo-antonio-dos-milagres.html,
true,GET,http://g1.globo.com/tudo-sobre/associacao-desportiva-socorrense,
true,GET,https://g1.globo.com/politica/politico/julio-cezar/,
true,GET,https://g1.globo.com/politica/politico/guilherme-almeida/,
true,GET,https://g1.globo.com/politica/politico/fofinho/,
true,GET,https://g1.globo.com/politica/politico/jose-silva/,
true,GET,http://g1.globo.com/tudo-sobre/gremio-prudente-futebol-ltda,
true,GET,http://g1.globo.com/ba/bahia/cidade/santo-estevao.html,
true,GET,http://g1.globo.com/tudo-sobre/araguaia-atletico-clube,
true,GET,https://g1.globo.com/politica/politico/armando-souto/,
true,GET,http://g1.globo.com/tudo-sobre/clube-atletico-metropolitano,
true,GET,http://g1.globo.com/sp/presidente-prudente-regiao/cidade/santo-expedito.html,
true,GET,http://g1.globo.com/tudo-sobre/associacao-desportiva-bahia-de-feira,
true,GET,http://g1.globo.com/tudo-sobre/princesa-do-solimoes-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/botafogo-junior/,
true,GET,http://g1.globo.com/tudo-sobre/uniao-recreativa-dos-trabalhadores,
true,GET,http://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/cidade/santopolis-do-aguapei.html,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-desportiva-serra-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/associacao-de-futebol-da-bosnia-e-herzegovina,
true,GET,https://g1.globo.com/politica/politico/edson-vieira/,
true,GET,http://g1.globo.com/tudo-sobre/rio-branco-esporte-clube,
true,GET,http://g1.globo.com/pr/norte-noroeste/cidade/santo-inacio.html,
true,GET,http://g1.globo.com/tudo-sobre/serrano,
true,GET,https://g1.globo.com/politica/politico/izabel-urquiza/,
true,GET,https://g1.globo.com/politica/politico/adilson-de-souza/,
true,GET,http://g1.globo.com/mg/sul-de-minas/cidade/sao-bento-abade.html,
true,GET,http://g1.globo.com/tudo-sobre/bosque-formosa-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/mao-santa/,
true,GET,http://g1.globo.com/tudo-sobre/ji-parana-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/atletico-acreano,
true,GET,http://g1.globo.com/pb/paraiba/cidade/sao-bento-de-pombal.html,
true,GET,http://g1.globo.com/rn/rio-grande-do-norte/cidade/sao-bento-do-trairi.html,
true,GET,http://g1.globo.com/tudo-sobre/friburguense-atletico-clube,
true,GET,https://g1.globo.com/politica/politico/alexandre-lucena/,
true,GET,http://g1.globo.com/tudo-sobre/sinop-futebol-clube,
true,GET,http://g1.globo.com/pe/caruaru-regiao/cidade/sao-bento-do-una.html,
true,GET,https://g1.globo.com/politica/politico/olizandro/,
true,GET,https://g1.globo.com/politica/politico/tide-balzanelo/,
true,GET,http://g1.globo.com/tudo-sobre/tupi-foot-ball-club,
true,GET,http://g1.globo.com/rs/rio-grande-do-sul/cidade/sao-borja.html,
true,GET,https://g1.globo.com/politica/politico/reni-pereira/,
true,GET,http://g1.globo.com/tudo-sobre/club-de-futbol-profesional-de-la-universidad-de-chile,
true,GET,https://g1.globo.com/politica/politico/alfeu-mansani/,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/sao-bonifacio.html,
true,GET,http://g1.globo.com/tudo-sobre/uniao-de-futebol-da-russia,
true,GET,http://g1.globo.com/pa/para/cidade/sao-caetano-de-odivelas.html,
true,GET,https://g1.globo.com/politica/politico/chico-menin/,
true,GET,http://g1.globo.com/pr/norte-noroeste/cidade/sao-carlos-do-ivai.html,
true,GET,http://g1.globo.com/tudo-sobre/selecao-cubana-de-futebol,
true,GET,http://g1.globo.com/tudo-sobre/nogometni-klub-dinamo-zagreb,
true,GET,http://g1.globo.com/ba/bahia/cidade/sao-domingos-ba.html,
true,GET,https://g1.globo.com/politica/politico/vandelar/,
true,GET,https://g1.globo.com/politica/politico/waguinho/,
true,GET,http://g1.globo.com/tudo-sobre/sport-club-corinthians-paranaense,
true,GET,https://g1.globo.com/politica/politico/nilton-wilson-salomao/,
true,GET,https://g1.globo.com/politica/politico/dra-silvia-bernardelli/,
true,GET,http://g1.globo.com/sc/santa-catarina/cidade/sao-domingos-sc.html,
true,GET,https://g1.globo.com/politica/politico/ricardo-da-karol/,
true,GET,http://g1.globo.com/tudo-sobre/funorte-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/paulo-barros/,
true,GET,http://g1.globo.com/pb/paraiba/cidade/sao-domingos-de-pombal.html,
true,GET,https://g1.globo.com/politica/politico/claudio-leitao/,
true,GET,https://g1.globo.com/politica/politico/luciano-mota/,
true,GET,http://g1.globo.com/pb/paraiba/cidade/sao-domingos-do-cariri.html,
true,GET,http://g1.globo.com/tudo-sobre/carajas-esporte-clube,
true,GET,http://g1.globo.com/es/norte-noroeste-es/cidade/sao-domingos-do-norte.html,
true,GET,http://g1.globo.com/mg/minas-gerais/cidade/sao-domingos-do-prata.html,
true,GET,https://g1.globo.com/politica/politico/farid-abrao/,
true,GET,https://g1.globo.com/politica/politico/durval/,
true,GET,http://g1.globo.com/mg/vales-mg/cidade/sao-felix-de-minas.html,
true,GET,http://g1.globo.com/mt/mato-grosso/cidade/sao-felix-do-araguaia.html,
true,GET,http://g1.globo.com/rj/norte-fluminense/cidade/sao-fidelis.html,
true,GET,http://g1.globo.com/tudo-sobre/linhares-futebol-clube,
true,GET,http://g1.globo.com/mg/grande-minas/cidade/sao-francisco-mg.html,
true,GET,http://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/cidade/sao-francisco-sp.html,
true,GET,http://g1.globo.com/go/goias/cidade/sao-francisco-de-goias.html,
true,GET,https://g1.globo.com/politica/politico/belchior/,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-aracruz,
true,GET,http://g1.globo.com/tudo-sobre/fc-sion,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-desportiva-juazeirense,
true,GET,http://g1.globo.com/tudo-sobre/gremio-esportivo-laranjeiras,
true,GET,http://g1.globo.com/tudo-sobre/gra-bretanha,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-esportiva-itapirense,
true,GET,http://g1.globo.com/tudo-sobre/auckland-city-football-club,
true,GET,http://g1.globo.com/tudo-sobre/palmeiras-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/angra-dos-reis-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-passo-fundo,
true,GET,http://g1.globo.com/tudo-sobre/uniao-frederiquense-de-futebol,
true,GET,http://g1.globo.com/tudo-sobre/sabia-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/associacao-esportiva-colorado,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-sao-joao-da-barra,
true,GET,http://g1.globo.com/tudo-sobre/al-shabab-al-arabi-club,
true,GET,http://g1.globo.com/tudo-sobre/guariba-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/pocone-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/franca,
true,GET,http://g1.globo.com/tudo-sobre/alemanha,
true,GET,http://g1.globo.com/tudo-sobre/guarany-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/republica-tcheca,
true,GET,http://g1.globo.com/tudo-sobre/operario-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-esportiva-tiradentes,
true,GET,http://g1.globo.com/tudo-sobre/nacional-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/football-club-anzhi-makhachkala,
true,GET,http://g1.globo.com/tudo-sobre/football-club-spartak-moscow,
true,GET,http://g1.globo.com/tudo-sobre/federacao-de-futebol-de-mato-grosso-do-sul,
true,GET,http://g1.globo.com/tudo-sobre/manchester-city-football-club,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-corinthians-de-presidente-prudente,
true,GET,http://g1.globo.com/tudo-sobre/club-atletico-river-plate,
true,GET,http://g1.globo.com/tudo-sobre/corporacion-deportiva-once-caldas,
true,GET,http://g1.globo.com/tudo-sobre/valencia-club-de-futbol,
true,GET,http://g1.globo.com/tudo-sobre/union-espanola,
true,GET,http://g1.globo.com/tudo-sobre/the-strongest-foot-ball-club,
true,GET,http://g1.globo.com/tudo-sobre/rolim-de-moura-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/club-atletico-lanus,
true,GET,http://g1.globo.com/tudo-sobre/blumenau,
true,GET,http://g1.globo.com/tudo-sobre/goi%C3%A2nia-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/sporting-clube-de-portugal,
true,GET,http://g1.globo.com/tudo-sobre/associacao-atletica-ponte-preta,
true,GET,http://g1.globo.com/tudo-sobre/clube-atletico-juventus,
true,GET,http://g1.globo.com/tudo-sobre/montpellier-herault-sport-club,
true,GET,http://g1.globo.com/tudo-sobre/club-sportivo-sergipe,
true,GET,http://g1.globo.com/tudo-sobre/fenerbahce-spor-kulubu,
true,GET,http://g1.globo.com/tudo-sobre/clube-nautico-capibaribe,
true,GET,http://g1.globo.com/tudo-sobre/santa-cruz-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/1-fc-kln,
true,GET,http://g1.globo.com/tudo-sobre/manchester-united-football-club,
true,GET,http://g1.globo.com/tudo-sobre/blackburn-rovers-football-club,
true,GET,http://g1.globo.com/tudo-sobre/real-club-deportivo-mallorca-sad,
true,GET,http://g1.globo.com/tudo-sobre/clube-atletico-linense,
true,GET,http://g1.globo.com/tudo-sobre/jabaquara-atletico-clube,
true,GET,http://g1.globo.com/tudo-sobre/trujillanos-futbol-club,
true,GET,http://g1.globo.com/tudo-sobre/petrobras,
true,GET,http://g1.globo.com/tudo-sobre/real-noroeste-capixaba-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-espigao,
true,GET,http://g1.globo.com/tudo-sobre/americano-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/parana-clube,
true,GET,http://g1.globo.com/tudo-sobre/criciuma-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/gremio-atletico-coariense,
true,GET,http://g1.globo.com/tudo-sobre/araguaina-futebol-e-regatas,
true,GET,http://g1.globo.com/tudo-sobre/associacao-atletica-portuguesa-,
true,GET,http://g1.globo.com/tudo-sobre/tocantinopolis-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/santos-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-esportiva-matonense,
true,GET,http://g1.globo.com/tudo-sobre/sertaozinho-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/football-club-internazionale-milano,
true,GET,http://g1.globo.com/tudo-sobre/guarani-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/amsterdamsche-football-club-ajax,
true,GET,http://g1.globo.com/tudo-sobre/club-deportivo-universidad-catolica,
true,GET,http://g1.globo.com/tudo-sobre/olympiacos-club-of-fans-of-piraeus-fc,
true,GET,http://g1.globo.com/tudo-sobre/rio-verde-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/associacao-atletica-sao-mateus,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-sao-jose,
true,GET,http://g1.globo.com/tudo-sobre/sport-club-santa-cruz,
true,GET,http://g1.globo.com/tudo-sobre/colatina-sociedade-esportiva,
true,GET,http://g1.globo.com/tudo-sobre/sociedade-esportiva-palmeiras,
true,GET,http://g1.globo.com/tudo-sobre/clube-atletico-bragantino,
true,GET,http://g1.globo.com/tudo-sobre/gremio-foot-ball-porto-alegrense,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-vitoria,
true,GET,http://g1.globo.com/tudo-sobre/ituiutaba-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/sport-club-corinthians-paulista,
true,GET,http://g1.globo.com/tudo-sobre/juazeiro-social-club,
true,GET,http://g1.globo.com/rj/norte-fluminense/cidade/sao-francisco-de-itabapoana.html,
true,GET,http://g1.globo.com/mg/zona-da-mata/cidade/sao-francisco-do-gloria.html,
true,GET,http://g1.globo.com/pi/piaui/cidade/sao-francisco-do-piaui.html,
true,GET,http://g1.globo.com/pa/para/cidade/sao-francisco-do-para.html,
true,GET,http://g1.globo.com/am/amazonas/cidade/sao-gabriel-da-cachoeira.html,
true,GET,http://g1.globo.com/rs/rio-grande-do-sul/cidade/sao-gabriel-rs.html,
true,GET,http://g1.globo.com/pa/para/cidade/sao-geraldo-do-araguaia.html,
true,GET,http://g1.globo.com/mg/vales-mg/cidade/sao-geraldo-do-baixio.html,
true,GET,http://g1.globo.com/rn/rio-grande-do-norte/cidade/sao-goncalo-do-amarante-rn.html,
true,GET,http://g1.globo.com/mg/grande-minas/cidade/sao-goncalo-do-rio-preto.html,
true,GET,https://g1.globo.com/politica/politico/carlin-moura/,
true,GET,http://g1.globo.com/tudo-sobre/club-brugge-koninklijke-voetbalvereniging,
true,GET,http://g1.globo.com/tudo-sobre/associacao-academica-e-desportiva-vitoria-de-santo-antao,
true,GET,http://g1.globo.com/tudo-sobre/duque-de-caxias-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/club-social-y-deportivo-sport-huancayo,
true,GET,http://g1.globo.com/tudo-sobre/madureira-esporte-clube,
true,GET,http://g1.globo.com/tudo-sobre/rio-branco-football-club,
true,GET,http://g1.globo.com/tudo-sobre/ituano-futebol-clube,
true,GET,http://g1.globo.com/tudo-sobre/desportivo-brasil,
true,GET,http://g1.globo.com/tudo-sobre/associacao-canadense-de-futebol,
true,GET,http://g1.globo.com/tudo-sobre/federacao-boliviana-de-futebol,
true,GET,https://g1.globo.com/politica/politico/joaquim-laercio-rodrigues/,
true,GET,http://g1.globo.com/tudo-sobre/associacao-jaguare-esporte-clube,
true,GET,https://g1.globo.com/politica/politico/patrus-ananias/,
true,GET,https://g1.globo.com/politica/politico/tadeu-martins/,
true,GET,https://g1.globo.com/politica/politico/doutor-luiz-roberto/,
true,GET,https://g1.globo.com/politica/politico/marcus-togni/,
true,GET,https://g1.globo.com/politica/politico/ricardo-veloso/,
true,GET,https://g1.globo.com/politica/politico/danuza-bias-fortes/,
true,GET,https://g1.globo.com/politica/politico/paulo-jose-guedes/,
true,GET,https://g1.globo.com/politica/politico/japao-wlademir-de-souza/,
true,GET,https://g1.globo.com/politica/politico/denise-do-hospital/,
true,GET,https://g1.globo.com/politica/politico/fued-dib/,
true,GET,https://g1.globo.com/politica/politico/elisa-costa/,
true,GET,https://g1.globo.com/politica/politico/raimundo-nonato/,
true,GET,http://g1.globo.com/ba/bahia/cidade/sao-goncalo-dos-campos.html,
true,GET,http://g1.globo.com/tudo-sobre/veranopolis-esporte-clube-recreativo-e-cultural,
true,GET,http://g1.globo.com/tudo-sobre/esporte-clube-de-patos,
true,GET,https://g1.globo.com/politica/politico/elano/,
true,GET,https://g1.globo.com/politica/politico/ruso/,
true,GET,https://g1.globo.com/politica/politico/rui-vassourinha/,
true,GET,https://g1.globo.com/politica/politico/maia/,
true,GET,http://g1.globo.com/tudo-sobre/associacao-atletica-guarany,
true,GET,https://g1.globo.com/politica/politico/luceninha/,
true,GET,https://g1.globo.com/politica/politico/pedro-torres-filho/,
true,GET,https://g1.globo.com/politica/politico/sebastiao-oliveira/,
true,GET,https://g1.globo.com/politica/politico/julio-emilio-lossio-de-macedo/,
true,GET,https://g1.globo.com/politica/politico/marcelo-neves/,
true,GET,https://g1.globo.com/politica/politico/pao-com-ovo/,
true,GET,https://g1.globo.com/politica/politico/eduardo-coutinho/,
true,GET,https://g1.globo.com/politica/politico/renildo-calheiros/,
true,GET,https://g1.globo.com/politica/politico/jose-augusto-maia/,
true,GET,https://g1.globo.com/politica/politico/severino-cavalcanti/,
true,GET,https://g1.globo.com/politica/politico/eliezer-da-silva-costa/,
true,GET,https://g1.globo.com/politica/politico/paulo-varejao/,
